timestamp	area	operation	method	endpoint	product_id	variant_id	field_name	status_code	outcome	details
2026-05-15 15:48:04	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365101838571/images/49826975056107.json	9365101838571		images	200	OK	image_id=49826975056107
2026-05-15 15:48:06	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102002411/images/49826975351019.json	9365102002411		images	200	OK	image_id=49826975351019
2026-05-15 15:48:08	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102100715/images/49826975842539.json	9365102100715		images	200	OK	image_id=49826975842539
2026-05-15 15:48:10	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102264555/images/49826976989419.json	9365102264555		images	200	OK	image_id=49826976989419
2026-05-15 15:48:12	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102362859/images/49826978300139.json	9365102362859		images	200	OK	image_id=49826978300139
2026-05-15 15:48:14	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102395627/images/49826979741931.json	9365102395627		images	200	OK	image_id=49826979741931
2026-05-15 15:48:16	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102428395/images/49826981052651.json	9365102428395		images	200	OK	image_id=49826981052651
2026-05-15 15:48:18	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102461163/images/49826982822123.json	9365102461163		images	200	OK	image_id=49826982822123
2026-05-15 15:48:20	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102493931/images/49826984689899.json	9365102493931		images	200	OK	image_id=49826984689899
2026-05-15 15:48:22	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102559467/images/49826985869547.json	9365102559467		images	200	OK	image_id=49826985869547
2026-05-15 15:48:23	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102625003/images/49826987344107.json	9365102625003		images	200	OK	image_id=49826987344107
2026-05-15 15:48:25	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102657771/images/49826987737323.json	9365102657771		images	200	OK	image_id=49826987737323
2026-05-15 15:48:27	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102690539/images/49826988065003.json	9365102690539		images	200	OK	image_id=49826988065003
2026-05-15 15:48:29	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102756075/images/49826988916971.json	9365102756075		images	200	OK	image_id=49826988916971
2026-05-15 15:48:31	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102854379/images/49826989310187.json	9365102854379		images	200	OK	image_id=49826989310187
2026-05-15 15:48:33	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102952683/images/49826989605099.json	9365102952683		images	200	OK	image_id=49826989605099
2026-05-15 15:48:35	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365102985451/images/49826990620907.json	9365102985451		images	200	OK	image_id=49826990620907
2026-05-15 15:48:37	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103018219/images/49826991276267.json	9365103018219		images	200	OK	image_id=49826991276267
2026-05-15 15:48:39	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103050987/images/49826992226539.json	9365103050987		images	200	OK	image_id=49826992226539
2026-05-15 15:48:41	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103083755/images/49826992980203.json	9365103083755		images	200	OK	image_id=49826992980203
2026-05-15 15:48:43	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103116523/images/49826994618603.json	9365103116523		images	200	OK	image_id=49826994618603
2026-05-15 15:48:44	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103182059/images/49826995929323.json	9365103182059		images	200	OK	image_id=49826995929323
2026-05-15 15:48:46	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103214827/images/49826996879595.json	9365103214827		images	200	OK	image_id=49826996879595
2026-05-15 15:48:48	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103280363/images/49826997731563.json	9365103280363		images	200	OK	image_id=49826997731563
2026-05-15 15:48:50	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103313131/images/49826998616299.json	9365103313131		images	200	OK	image_id=49826998616299
2026-05-15 15:48:52	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103378667/images/49826999402731.json	9365103378667		images	200	OK	image_id=49826999402731
2026-05-15 15:48:54	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103411435/images/49827000156395.json	9365103411435		images	200	OK	image_id=49827000156395
2026-05-15 15:48:56	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103444203/images/49827001401579.json	9365103444203		images	200	OK	image_id=49827001401579
2026-05-15 15:48:58	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103476971/images/49827002777835.json	9365103476971		images	200	OK	image_id=49827002777835
2026-05-15 15:48:59	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103509739/images/49827004449003.json	9365103509739		images	200	OK	image_id=49827004449003
2026-05-15 15:49:01	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103608043/images/49827006382315.json	9365103608043		images	200	OK	image_id=49827006382315
2026-05-15 15:49:03	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103640811/images/49827007561963.json	9365103640811		images	200	OK	image_id=49827007561963
2026-05-15 15:49:05	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103673579/images/49827008774379.json	9365103673579		images	200	OK	image_id=49827008774379
2026-05-15 15:49:07	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103706347/images/49827009691883.json	9365103706347		images	200	OK	image_id=49827009691883
2026-05-15 15:49:09	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365103739115/images/49827010543851.json	9365103739115		images	200	OK	image_id=49827010543851
